Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Canary Speech,https://www.crunchbase.com/organization/canary-speech,Growing,Private,For Profit,11-50,,Series A,2024-06-12,,2016-01-01,year,Active,,,1,4,Early Stage Venture,13000000,USD,13000000,13000000,USD,13000000,Series A,18266289,USD,18266289,18266289,USD,18266289,"Hackensack Meridian Health, Cortes capital, Sorenson Communications, SMK Corporation",4,Western US,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning, Software","Provo, Utah, United States",
JupiterOne,https://www.crunchbase.com/organization/jupiterone,,Private,For Profit,101-250,,Series C,2022-05-27,,2018-03-01,month,Active,,,1,3,Late Stage Venture,70000000,USD,70000000,70000000,USD,70000000,Series C,119000000,USD,119000000,119000000,USD,119000000,"Intel Capital, 11.2 Capital, Alpha Square Group, Cisco Investments, Tribe Capital",12,"Research Triangle, East Coast, Southern US","Information Technology, Internet Services, Privacy and Security, Software",,,,,,"Cloud Management, Cloud Security, Cyber Security, Information Technology","Morrisville, North Carolina, United States",
iProov,https://www.crunchbase.com/organization/iproov,Growing,Private,For Profit,101-250,,Private Equity,2022-01-06,,2011-01-01,year,Active,,,1,4,Private Equity,70000000,USD,70000000,70000000,USD,70000000,Private Equity,70000000,USD,70000000,70000000,USD,70000000,"Sumeru Equity Partners, JRJ Group, Microsoft Accelerator London, Startupbootcamp FinTech & CyberSecurity",4,"Europe, Middle East, and Africa (EMEA)","Biotechnology, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering",,Medium,,,,"Biometrics, Cyber Security, Information Services, Information Technology","London, England, United Kingdom",
Caliza,https://www.crunchbase.com/organization/caliza,,Private,For Profit,1-10,,Seed,2024-07-15,,2021-01-01,year,Active,,,1,2,Seed,8500000,USD,8500000,8500000,USD,8500000,Seed,13800000,USD,13800000,13800000,USD,13800000,"Digital Currency Group, Abstract Ventures, Valor Capital Group, Better Tomorrow Ventures, New Form Capital",14,"Greater Miami Area, East Coast, Southern US","Financial Services, Software",,,,,,"Financial Services, FinTech, Software","Miami, Florida, United States",
DRIFT Energy,https://www.crunchbase.com/organization/drift-energy,,Private,For Profit,1-10,,Seed,2024-08-13,,2021-06-24,day,Active,,,1,2,Seed,5000000,GBP,6387923,5000000,GBP,6387923,Seed,5000000,GBP,6387923,5000000,GBP,6387923,"Innovate UK, Octopus Ventures, Blue Action Accelerator",3,"Europe, Middle East, and Africa (EMEA)","Energy, Science and Engineering, Sustainability",,,,,,"Marine Technology, Renewable Energy","London, England, United Kingdom",
Candela,https://www.crunchbase.com/organization/candela-a-stantec-company,,Private,For Profit,101-250,,Venture - Series Unknown,2024-03-19,,2014-01-01,year,Active,,,1,3,,24500000,EUR,26611171,24500000,EUR,26611171,Venture - Series Unknown,74086051,USD,74086051,74086051,USD,74086051,"EQT Ventures, Ocean Zero, Chris Anderson, Groupe Beneteau, Joel Eklund",6,"European Union (EU), Nordic Countries, Scandinavia","Design, Manufacturing, Sports, Transportation",,,,,,"Boating, Electric Vehicle, Manufacturing, Marine Transportation, Product Design","Stockholm, Stockholms Lan, Sweden",
INDmoney,https://www.crunchbase.com/organization/indmoney-com,Growing,Private,For Profit,251-500,,Series D,2022-03-28,,2018-01-01,year,Active,,,1,5,Late Stage Venture,11000000,USD,11000000,11000000,USD,11000000,Series D,153891230,USD,153891230,153891230,USD,153891230,"Dragoneer Investment Group, Tiger Global Management, Steadview Capital, Ankur Warikoo, Ashish Kashyap",11,Asia-Pacific (APAC),Financial Services,,,,,,"Financial Services, FinTech","Gurgaon, Haryana, India",
InfoSum,https://www.crunchbase.com/organization/cognitive-logic,Growing,Private,For Profit,51-100,,Series B,2021-08-17,,2015-01-01,year,Active,,,1,4,Early Stage Venture,65000000,USD,65000000,65000000,USD,65000000,Series B,88100000,USD,88100000,88100000,USD,88100000,"Akamai Technologies, Upfront Ventures, Ascential, Experian, ITV",14,"Europe, Middle East, and Africa (EMEA)","Advertising, Data and Analytics, Information Technology, Privacy and Security, Sales and Marketing",,,,,,"Advertising, Big Data, Information Technology, Privacy, Security","Basingstoke, Hampshire, United Kingdom",
Saas Labs,https://www.crunchbase.com/organization/saas-labs,,Private,For Profit,101-250,Made Acquisitions,Series B,2022-01-20,,2016-01-01,year,Active,,,1,3,Early Stage Venture,42000000,USD,42000000,42000000,USD,42000000,Series B,73249991,USD,73249991,73249991,USD,73249991,"Eight Roads Ventures, Base10 Partners, Peak XV Partners, Anand Chandrasekaran, Allison Pickens",7,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Sales and Marketing, Software",,,,,,"Business Process Automation (BPA), Productivity Tools, SaaS, Sales Automation, Software","Palo Alto, California, United States",
Peak Energy,https://www.crunchbase.com/organization/peak-energy-2cb9,,Private,For Profit,11-50,,Series A,2024-07-17,,2023-01-01,year,Active,,,1,2,Early Stage Venture,55000000,USD,55000000,55000000,USD,55000000,Series A,65000000,USD,65000000,65000000,USD,65000000,"Tishman Speyer, Xora Innovation, TDK Ventures, Eclipse Ventures, Lachy Groom",8,"Greater Denver Area, Western US","Energy, Sustainability",,,,,,"Energy, Renewable Energy","Denver, Colorado, United States",
Reveleer,https://www.crunchbase.com/organization/reveleer,Growing,Private,For Profit,101-250,Made Acquisitions,Debt Financing,2024-02-26,,2009-01-01,day,Active,,,1,10,,65000000,USD,65000000,14399999,USD,14399999,Venture - Series Unknown,143799992,USD,143799992,208799992,USD,208799992,"Hercules Capital, Upfront Ventures, Oak HC/FT, Boston Millennia Partners, Redhills Ventures",5,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning, SaaS","Glendale, California, United States",
Snappt,https://www.crunchbase.com/organization/snappt,Growing,Private,For Profit,101-250,,Series A,2022-03-15,,2017-01-01,year,Active,,,1,4,Early Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series A,100000000,USD,100000000,100000000,USD,100000000,"Insight Partners, Dreamit Ventures, Inertia Ventures, Moderne Ventures, K50 Ventures",7,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Privacy and Security, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), FinTech, Fraud Detection","Los Angeles, California, United States",
Class Technologies,https://www.crunchbase.com/organization/class-technologies,Growing,Private,For Profit,101-250,Made Acquisitions,Series B,2021-07-28,,2020-01-01,year,Active,,,1,4,Early Stage Venture,105000000,USD,105000000,105000000,USD,105000000,Series B,164000000,USD,164000000,164000000,USD,164000000,"Reach Capital, Insight Partners, Learn Capital, Owl Ventures, Salesforce Ventures",27,"Washington DC Metro Area, Southern US","Education, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",,,,,,"E-Learning, EdTech, Education, Information Technology, Social Media, Software, Video Conferencing","Washington, District of Columbia, United States",
42dot,https://www.crunchbase.com/organization/42dot,Growing,Private,For Profit,251-500,Was Acquired,Corporate Round,2024-06-05,,2019-03-01,month,Active,,,1,6,M&A,253000000000,KRW,184458602,253000000000,KRW,184458602,Corporate Round,1456000000000,KRW,1096274211,1456000000000,KRW,1096274211,"LG Electronics, LIG Nex1, SK Telecom, Hyundai Motor Company, IMM Investment",18,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Software, Transportation","Seoul, Seoul-t'ukpyolsi, South Korea",1
Homeward,https://www.crunchbase.com/organization/homeward,,Private,For Profit,101-250,,Debt Financing,2021-05-27,,2018-01-01,year,Active,Yes,,1,6,Early Stage Venture,235000000,USD,235000000,136000000,USD,136000000,Series B,160000000,USD,160000000,501000000,USD,501000000,"Adams Street Partners, Breyer Capital, Norwest Venture Partners, Keystone Bank, LiveOak Ventures",10,Southern US,Real Estate,,,,,,Real Estate,"Austin, Texas, United States",
iSpot.tv,https://www.crunchbase.com/organization/ispot-tv,Growing,Private,For Profit,251-500,Made Acquisitions,Private Equity,2022-04-27,,2012-04-16,day,Active,,,1,5,Private Equity,325000000,USD,325000000,325000000,USD,325000000,Private Equity,382800000,USD,382800000,382800000,USD,382800000,"Goldman Sachs, Insight Partners, Madrona, TL Ventures, Howard Love",12,"Greater Seattle Area, West Coast, Western US","Advertising, Data and Analytics, Design, Information Technology, Other, Sales and Marketing, Software",,,,,,"Advertising, Analytics, Brand Marketing, Digital Marketing, Information Technology, Market Research, Marketing, Real Time, Software, Test and Measurement","Bellevue, Washington, United States",1
AppViewX,https://www.crunchbase.com/organization/appviewx,Growing,Private,For Profit,501-1000,,Series B,2022-07-19,,2015-01-01,year,Active,,,1,3,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series B,51982094,USD,51982094,51982094,USD,51982094,Brighton Park Capital,1,"Greater New York Area, East Coast, Northeastern US","Information Technology, Privacy and Security, Software",,,,,,"Cyber Security, Enterprise Software, Identity Management, Information Technology, Network Security","New York, New York, United States",
Verdagy,https://www.crunchbase.com/organization/verdagy,Growing,Private,For Profit,101-250,,Grant,2024-03-14,,2021-01-01,year,Active,,,1,4,Early Stage Venture,39600000,USD,39600000,73000000,USD,73000000,Series B,116999965,USD,116999965,156599965,USD,156599965,"Khosla Ventures, US Department of Energy, Bluescope Steel, Shell Ventures, Temasek Holdings",17,"West Coast, Western US","Energy, Manufacturing, Sustainability",,High,,,,"Energy, Manufacturing, Renewable Energy","Moss Landing, California, United States",
Forge Health,https://www.crunchbase.com/organization/forge-health,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2024-08-22,,2016-01-01,year,Active,,,1,3,,,,,,,,Venture - Series Unknown,11000000,USD,11000000,11000000,USD,11000000,"Montage Ventures, MFO Ventures, HC9 Ventures",3,"Greater New York Area, East Coast, Northeastern US","Health Care, Professional Services",,,,,,"Consulting, Health Care, Mental Health, Rehabilitation","New York, New York, United States",
Symphony Communication Services,https://www.crunchbase.com/organization/symphony-3,,Private,For Profit,501-1000,Made Acquisitions,Series E,2020-12-10,,2014-09-30,day,Active,,,1,6,Late Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series E,511000000,USD,511000000,511000000,USD,511000000,"Citi, UBS, HSBC, Societe Generale, Standard Chartered Bank",32,"Greater New York Area, East Coast, Northeastern US","Information Technology, Internet Services, Messaging and Telecommunications, Software",$1B to $10B,,,,,"Information Services, Information Technology, Messaging, Software, Unified Communications","New York, New York, United States",
Orange DAO,https://www.crunchbase.com/organization/orange-fund,,Private,For Profit,1001-5000,,Venture - Series Unknown,2022-08-23,"Accelerator, Venture Capital",2021-01-01,year,Active,,"Early Stage Venture, Private Equity, Seed, Venture",1,1,,80000000,USD,80000000,80000000,USD,80000000,Venture - Series Unknown,80000000,USD,80000000,80000000,USD,80000000,"NEAR, Algorand Foundation",2,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,,,,"Cryptocurrency, Venture Capital","San Francisco, California, United States",213
Snap Finance,https://www.crunchbase.com/organization/snap-finance,Growing,Private,For Profit,1001-5000,,Private Equity,2022-09-03,,2012-01-01,year,Active,,,1,4,Private Equity,21000000,USD,21000000,21000000,USD,21000000,Private Equity,55087320,USD,55087320,55087320,USD,55087320,Summit Partners,1,Western US,"Financial Services, Professional Services",,High,,,,"Business Development, Finance, Financial Services, FinTech","Salt Lake City, Utah, United States",
X-energy,https://www.crunchbase.com/organization/xenergy,,Private,For Profit,251-500,,Grant,2024-04-04,,2009-01-01,year,Active,,,1,6,Late Stage Venture,3340000,GBP,4221575,235000000,USD,235000000,Series C,235000000,USD,235000000,285221575,USD,285221575,"Ares Management, Alumni Ventures, US Department of Energy, Doosan Group, ARPA-E",12,"Washington DC Metro Area, East Coast, Southern US","Energy, Sustainability",,,,,,"Clean Energy, CleanTech, Energy, Renewable Energy","Rockville, Maryland, United States",
Avian Labs,https://www.crunchbase.com/organization/avian-labs,,Private,For Profit,11-50,,Series A,2024-08-14,,2022-01-01,year,Active,,,1,2,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series A,20000000,USD,20000000,20000000,USD,20000000,"Union Square Ventures, Ribbit Capital, Slow Ventures",3,"Europe, Middle East, and Africa (EMEA)","Apps, Financial Services, Payments, Software",,,,,,"Apps, Financial Services, Payments","London, England, United Kingdom",
zkLink,https://www.crunchbase.com/organization/zklink,Growing,Private,For Profit,11-50,,Seed,2024-07-18,,2021-05-21,day,Active,,,1,3,Seed,,,,,,,Seed,18500000,USD,18500000,18500000,USD,18500000,"OKX Ventures, ZBS CAPITAL, Morningstar Ventures, Big Brain Holdings, Efficient Frontier",21,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,High,,,,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore",1
Beko,https://www.crunchbase.com/organization/beko,Growing,Private,For Profit,10001+,,,,,1954-01-01,day,Active,,,1,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware",,Medium,,,,Electronics,"Barcelona, Catalonia, Spain",
AssetWatch,https://www.crunchbase.com/organization/nikola-labs-llc,Growing,Private,For Profit,101-250,,Series B,2024-02-21,,2014-10-01,day,Active,,,1,11,Early Stage Venture,38000000,USD,38000000,38000000,USD,38000000,Series B,91037997,USD,91037997,91137997,USD,91137997,"Wellington Management, OUP (Osage University Partners), G2 Venture Partners, Ikove Capital Partners, JobsOhio",18,"Great Lakes, Midwestern US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software",$100M to $500M,High,,,,"Big Data, Industrial Automation, Internet of Things, Machine Learning, Predictive Analytics","Westerville, Ohio, United States",
Verana Health,https://www.crunchbase.com/organization/verana-health,Growing,Private,For Profit,51-100,Made Acquisitions,Series E,2022-01-14,,2008-01-01,year,Active,,,1,5,Late Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series E,288800000,USD,288800000,288800000,USD,288800000,"Google Ventures, Casdin Capital, Johnson & Johnson Innovation – JJDC, Novo Holdings, Breyer Capital",15,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",$500M to $1B,,,,,"Analytics, Biotechnology, Database, Health Care","San Francisco, California, United States",
AuthenticID,https://www.crunchbase.com/organization/authenticid,Growing,Private,For Profit,101-250,,Private Equity,2021-07-22,,2001-01-01,year,Active,,,1,1,Private Equity,100000000,USD,100000000,100000000,USD,100000000,Private Equity,100000000,USD,100000000,100000000,USD,100000000,Long Ridge Equity Partners,1,"Greater Seattle Area, West Coast, Western US",Software,,,,,,Software,"Kirkland, Washington, United States",
Bill & Melinda Gates Foundation,https://www.crunchbase.com/organization/bill-melinda-gates-foundation,Growing,Private,,1001-5000,,,,Family Investment Office,1997-01-01,day,Active,,"Early Stage Venture, Grant, Late Stage Venture",1,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Education, Financial Services, Lending and Investments, Other, Social Impact",,Medium,,,,"Charity, Education, Impact Investing, Non Profit","New York, New York, United States",317
Octave,https://www.crunchbase.com/organization/octave-b269,,Private,For Profit,251-500,,Venture - Series Unknown,2024-02-08,,2018-01-01,year,Active,,,1,6,,4999998,USD,4999998,4999998,USD,4999998,Venture - Series Unknown,90999998,USD,90999998,90999998,USD,90999998,"Felicis, Novo Holdings, Obvious Ventures, Greycroft, Company Ventures",9,"San Francisco Bay Area, West Coast, Western US",Health Care,,,,,,"Health Care, Mental Health, Personal Health, Wellness","San Francisco, California, United States",
American Red Cross,https://www.crunchbase.com/organization/american-red-cross,,Private,Non-profit,10001+,,Grant,2024-08-21,,1881-05-21,day,Active,,,1,18,,,,,,,,,,,,43265300,USD,43265300,"The Milliken & Company Charitable Foundation, AmeriCorps Public Allies, Takeda, Blue Cross and Blue Shield of Texas, Lilly Endowment",13,"Washington DC Metro Area, Southern US","Community and Lifestyle, Education, Health Care, Other, Social Impact",,,,,,"Education, Health Care, Humanitarian, Non Profit","Washington, District of Columbia, United States",1
TA Associates,https://www.crunchbase.com/organization/ta-associates,Growing,Private,For Profit,501-1000,Made Acquisitions,,,Private Equity Firm,1968-01-01,year,Active,,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Venture",1,,,,,,,,,,,,,,,,,,"Greater Boston Area, East Coast, New England","Financial Services, Lending and Investments",,Medium,,,,"Finance, Financial Services, Venture Capital","Boston, Massachusetts, United States",296
Critical Start,https://www.crunchbase.com/organization/critical-start,Growing,Private,For Profit,251-500,Made Acquisitions,Private Equity,2022-04-12,,2012-01-01,year,Active,,,1,2,Private Equity,215000000,USD,215000000,215000000,USD,215000000,Private Equity,255000000,USD,255000000,255000000,USD,255000000,"Bregal Sagemount, Vista Equity Partners",2,"Dallas/Fort Worth Metroplex, Southern US","Information Technology, Privacy and Security",,,,,,"Cyber Security, Information Services, Information Technology, Network Security","Plano, Texas, United States",
Neuro Therapia,https://www.crunchbase.com/organization/neuro-therapia,,Private,For Profit,1-10,,Series B,2024-08-06,,2015-01-01,year,Active,,,1,6,Early Stage Venture,12300000,USD,12300000,12300000,USD,12300000,Series B,23800000,USD,23800000,23800000,USD,23800000,"Cleveland Clinic, Dolby Family Ventures, Alzheimer's Drug Discovery Foundation, Alzheimer's Association, CRUINT",7,"Great Lakes, Midwestern US","Biotechnology, Health Care, Science and Engineering",$50M to $100M,,,,,"Health Care, Neuroscience, Pharmaceutical, Therapeutics","Ohio, Illinois, United States",
SlashNext,https://www.crunchbase.com/organization/slashnext,Growing,Private,For Profit,101-250,,Series B,2023-04-07,,2017-01-01,year,Active,,,1,3,Early Stage Venture,,,,,,,Series B,40500000,USD,40500000,40500000,USD,40500000,"Telia Company, Wing Venture Capital, Norwest Venture Partners, Ayala Corporation, Alter Venture Partners",6,"San Francisco Bay Area, West Coast, Western US","Information Technology, Privacy and Security, Software",$100M to $500M,Medium,,,,"Cyber Security, Security, Software","Pleasanton, California, United States",
Sojo Industries,https://www.crunchbase.com/organization/sojo-industries,Growing,Private,For Profit,11-50,,Series A,2024-07-23,,2021-01-01,year,Active,,,1,4,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,23049000,USD,23049000,23049000,USD,23049000,"Tech Council Ventures, Schreiber Ventures, Desert Angel",3,"Greater Philadelphia Area, Great Lakes, Northeastern US","Food and Beverage, Manufacturing, Science and Engineering",,High,,,,"Food and Beverage, Industrial Automation, Manufacturing","Bristol, Pennsylvania, United States",
Cleerly,https://www.crunchbase.com/organization/cleerly,,Private,For Profit,101-250,,Series C,2022-07-25,,2017-01-01,year,Active,,,1,3,Late Stage Venture,223000000,USD,223000000,223000000,USD,223000000,Series C,280484975,USD,280484975,280484975,USD,280484975,"Fidelity, Novartis, T. Rowe Price, Sands Capital Ventures, Peter Thiel",18,"Greater New York Area, East Coast, Northeastern US","Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Health Care, Medical, Wellness","New York, New York, United States",
Accela,https://www.crunchbase.com/organization/accela,,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Private Equity,2023-09-06,,1999-01-01,year,Active,,,1,7,M&A,,,,,,,Private Equity,195620062,USD,195620062,215620062,USD,215620062,"Bregal Sagemount, Primary Venture Partners, ABRY Partners, Francisco Partners, Landmark Partners",7,"San Francisco Bay Area, West Coast, Western US","Apps, Government and Military, Information Technology, Mobile, Software",,,,,,"Business Process Automation (BPA), Government, GovTech, Mobile Apps, SaaS, Software","San Ramon, California, United States",
Checkbook,https://www.crunchbase.com/organization/checkbook-io,,Private,For Profit,51-100,,Series A,2021-11-01,,2015-02-14,day,Active,,,1,2,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,11800000,USD,11800000,11800000,USD,11800000,"JP Morgan Chase, AngelList, Boost VC, Rocketship.vc, Tim Draper",9,"San Francisco Bay Area, Silicon Valley, West Coast","Financial Services, Payments, Software",,,,,,"Developer APIs, Financial Services, FinTech, Payments","San Mateo, California, United States",
Auxilo,https://www.crunchbase.com/organization/auxilo,Growing,Private,For Profit,251-500,,Debt Financing,2024-07-23,,2017-01-01,year,Active,,,1,5,Private Equity,1000000000,INR,11955580,2790000000,INR,33396996,Private Equity,96497881,USD,96497881,114460800,USD,114460800,"ICICI Bank, dezerv., LeapFrog Investments, Yubi, Trifecta Capital Advisors",10,Asia-Pacific (APAC),"Education, Financial Services, Lending and Investments",,High,,,,"Banking, Education, Finance, Financial Services, FinTech","Mumbai, Maharashtra, India",
Merlin Labs,https://www.crunchbase.com/organization/merlin-labs,Growing,Private,For Profit,11-50,Made Acquisitions,Series B,2022-07-13,,2018-01-01,year,Active,,,1,4,Early Stage Venture,105000000,USD,105000000,105000000,USD,105000000,Series B,133500000,USD,133500000,133500000,USD,133500000,"First Round Capital, Google Ventures, Baillie Gifford, Bling Capital, BoxGroup",15,"Greater Boston Area, East Coast, New England","Information Technology, Software, Transportation",,,,,,"Air Transportation, Information Technology, Software, Transportation","Boston, Massachusetts, United States",
Fathom,https://www.crunchbase.com/organization/fathom-video,,Private,For Profit,51-100,,Seed,2023-03-01,,2020-01-01,year,Active,,,1,5,Seed,,,,,,,Seed,6825000,USD,6825000,6825000,USD,6825000,"Soma Capital, Y Combinator, Zoom, Quiet Capital, Pario Ventures",70,"San Francisco Bay Area, West Coast, Western US","Apps, Media and Entertainment, Messaging and Telecommunications, Software, Video",,,,,,"Meeting Software, Software, Video, Web Apps","San Francisco, California, United States",
Aerospacelab,https://www.crunchbase.com/organization/aerospacelab,Growing,Private,For Profit,101-250,Made Acquisitions,Series B,2022-02-16,,2016-01-01,year,Active,,,1,2,Early Stage Venture,40000000,EUR,45491300,40000000,EUR,45491300,Series B,51000000,EUR,57760144,51000000,EUR,57760144,"XAnge, Airbus Ventures, Meusinvest (Noshaq), BNP Paribas Private Equity, S.R.I.W.",9,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Science and Engineering,,Medium,,,,Aerospace,"Mont-saint-guibert, Brabant Wallon, Belgium",
Vianai,https://www.crunchbase.com/organization/vianai,Growing,Private,For Profit,11-50,Made Acquisitions,Series B,2021-06-16,,2019-01-01,year,Active,,,1,2,Early Stage Venture,140000000,USD,140000000,140000000,USD,140000000,Series B,190000000,USD,190000000,190000000,USD,190000000,"Jerry Yang, Jim Davidson, Henry Kravis, SoftBank Vision Fund, George R Roberts",5,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Computer, Information Technology, Intelligent Systems, Machine Learning, Software","Palo Alto, California, United States",
Kasa Living,https://www.crunchbase.com/organization/kasa-living,Growing,Private,For Profit,251-500,,Series C,2023-10-31,,2016-08-01,month,Active,,,1,6,Late Stage Venture,70000000,USD,70000000,70000000,USD,70000000,Series C,126300000,USD,126300000,126300000,USD,126300000,"Citi Ventures, BoxGroup, Fireside Ventures, Karman Ventures (fka Moving Capital), Ribbit Capital",15,"San Francisco Bay Area, West Coast, Western US",Travel and Tourism,,High,,,,"Hospitality, Hotel, Travel","San Francisco, California, United States",
Emergence,https://www.crunchbase.com/organization/emergence-9794,,Private,For Profit,101-250,,Seed,2024-06-27,,2018-01-01,year,Active,,,1,2,Seed,97200000,USD,97200000,97200000,USD,97200000,Seed,97200000,USD,97200000,100000000,USD,100000000,Learn Capital,1,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Internet","New York, New York, United States",
Phoenix,https://www.crunchbase.com/organization/phoenix-nuclear-labs,,Private,For Profit,11-50,Was Acquired,Grant,2019-04-26,,2005-01-01,year,Active,,,1,6,M&A,4000000,USD,4000000,4518895,USD,4518895,Venture - Series Unknown,18518895,USD,18518895,26557648,USD,26557648,"Deerfield, KNOXX, Wisconsin Investment Partners, United States Army, Silicon Pastures",11,"Great Lakes, Midwestern US","Data and Analytics, Design, Manufacturing, Professional Services",$50M to $100M,,,,,"Consumer Research, Innovation Management, Manufacturing","Madison, Wisconsin, United States",
GHGSat,https://www.crunchbase.com/organization/ghgsat,Growing,Private,For Profit,51-100,,Series C,2023-09-07,,2011-01-01,year,Active,,,1,9,Late Stage Venture,59900000,CAD,43776118,59900000,CAD,43776118,Series C,128776118,USD,128776118,147314207,USD,147314207,"Bank of Montreal, Fonds de solidarité FTQ, SLB, BDC Venture Capital, Investissement Quebec",13,,"Energy, Hardware, Natural Resources, Professional Services, Science and Engineering",,Medium,,,,"Aerospace, Environmental Consulting, Oil and Gas, Remote Sensing","Montréal, Quebec, Canada",
Endari,https://www.crunchbase.com/organization/endari,Growing,Private,For Profit,11-50,,Seed,2024-07-31,,2022-08-01,month,Active,,,1,1,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,,,"San Francisco Bay Area, Silicon Valley, West Coast","Administrative Services, Information Technology, Other, Privacy and Security",,High,,,,"Cloud Security, Cyber Security, Information Technology, Network Security, Physical Security, Professional Services, Security","Palo Alto, California, United States",
Corcentric,https://www.crunchbase.com/organization/corcentric-collective-business-system,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2023-06-13,,1998-01-01,year,Active,,,1,2,Private Equity,315000000,USD,315000000,80000000,USD,80000000,Private Equity,80000000,USD,80000000,395000000,USD,395000000,"Bank of America, JP Morgan Chase, Bregal Sagemount, The TCW Group",4,"Greater Philadelphia Area, East Coast, Northeastern US","Financial Services, Payments, Software, Transportation",,,,,,"Billing, Enterprise Software, Fleet Management, Payments, Procurement, Software","Cherry Hill, New Jersey, United States",
Andera Partners,https://www.crunchbase.com/organization/edmond-de-rothschild-investment-partners,,Private,For Profit,101-250,Made Acquisitions,Series A,2023-04-13,"Private Equity Firm, Venture Capital",1953-01-01,year,Active,,"Early Stage Venture, Late Stage Venture",1,1,Early Stage Venture,48500000,USD,48500000,48500000,USD,48500000,Series A,48500000,USD,48500000,48500000,USD,48500000,"Andera Partners, Cormorant Asset Management, Squarepoint Capital, Taglich Brothers, Richmond Brothers, Inc.",5,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,,,,,"Banking, Financial Services","Paris, Ile-de-France, France",198
