Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Miniapps,https://www.crunchbase.com/organization/miniapps,,Private,For Profit,,,,,,2024-07-17,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Web Apps",,
Giantucchi,https://www.crunchbase.com/organization/giantucchi,,Private,For Profit,11-50,,,,,2024-07-17,day,Active,,,,,,,,,,,,,,,,,,,,,Latin America,"Administrative Services, Advertising, Professional Services, Sales and Marketing, Software",,,,,,"Advertising, Call Center, Consulting, Software","Lima, Lima, Peru",
Temma Tech,https://www.crunchbase.com/organization/temma-tech,,Private,For Profit,1-10,,,,,2024-07-17,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"Osaka, Osaka, Japan",
EasyUI,https://www.crunchbase.com/organization/easyui,,Private,For Profit,1-10,,,,,2024-07-17,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount M,https://www.crunchbase.com/organization/mount-m,,Private,For Profit,51-100,,Pre-Seed,2020-08-01,,2024-07-16,day,Active,,,1,1,Seed,250000,USD,250000,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,,,,"Education, Software",,,,,,EdTech,,
PRINTBLUR ECOM LLC,https://www.crunchbase.com/organization/printblur,,Private,For Profit,11-50,,,,,2024-07-16,day,Active,,,2,,,,,,,,,,,,,,,,,,"Greater Boston Area, East Coast, New England","Clothing and Apparel, Design",,,,,,"Apparel, Fashion","Derry, New Hampshire, United States",
Proxikle,https://www.crunchbase.com/organization/proxikle,,Private,For Profit,1-10,,,,,2024-07-16,day,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Software, Web3","Claymont, Delaware, United States",
Hammer Infotech,https://www.crunchbase.com/organization/theleojohn,,Private,For Profit,11-50,,,,,2024-07-16,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Advertising, Design, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Software",,,,,,"Advertising, Brand Marketing, Cyber Security, Digital Marketing, Graphic Design, IT Management, Network Security, SEO, Software, Web Development","Vadodara, Gujarat, India",
c3digitus,https://www.crunchbase.com/organization/c3digitus,,Private,For Profit,51-100,,,,,2024-07-16,day,Active,,,,,,,,,,,,,,,,,,,,,"Great Lakes, Northeastern US",,,,,,,,"Beaver, Pennsylvania, United States",
Fix My Speakers,https://www.crunchbase.com/organization/fix-my-speakers-a4d6,,Private,,1-10,,,,,2024-07-16,day,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Middle East and North Africa (MENA)",,,,,,,,"Lahore, Punjab, Pakistan",
Blanked,https://www.crunchbase.com/organization/blanked,,Private,,1-10,,,,,2024-07-16,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CheckApp,https://www.crunchbase.com/organization/checkapp-7345,,Private,For Profit,1-10,,,,,2024-07-16,day,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Health Care, Information Technology, Other, Software",,,,,,"Health Care, Information Technology, Professional Services, Software","Zürich, Zurich, Switzerland",
Father Son Matching Shirts,https://www.crunchbase.com/organization/profound-1b0a,,Private,For Profit,1-10,,Seed,2024-08-13,,2024-07-15,day,Active,,,2,1,Seed,3500000,USD,3500000,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"Khosla Ventures, Balaji Srinivasan, South Park Commons, Scott Belsky, Saga Ventures Management",7,"Greater Seattle Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), SEO","Federal Way, Washington, United States",
Medialister,https://www.crunchbase.com/organization/medialister,,Private,For Profit,1-10,,,,,2024-07-15,day,Active,,,1,,,,,,,,,,,,,,,,,,,Sales and Marketing,,,,,,"Content Marketing, Public Relations",,
GamingKida,https://www.crunchbase.com/organization/gamingkida,,Private,For Profit,1-10,,,,,2024-07-15,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandrisic Media,https://www.crunchbase.com/organization/brandrisic-media,,Private,For Profit,11-50,,,,,2024-07-15,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Content and Publishing, Media and Entertainment",,,,,,Creative Agency,"Pune, Maharashtra, India",
HeyPusher,https://www.crunchbase.com/organization/heypusher,,Private,For Profit,1-10,,,,,2024-07-15,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Med Gap,https://www.crunchbase.com/organization/med-gap,,Private,,1-10,,,,,2024-07-15,day,Active,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPORTA,https://www.crunchbase.com/organization/leie-leilighet,,Private,For Profit,1-10,,,,,2024-07-15,day,Active,,,1,,,,,,,,,,,,,,,,,,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Sports",,,,,,"Sporting Goods, Sports","Brekstad, Sor-Trondelag, Norway",
Pati Huzur,https://www.crunchbase.com/organization/pati-huzur,,Private,For Profit,11-50,,,,,2024-07-15,day,Active,,,,,,,,,,,,,,,,,,,,,,Community and Lifestyle,,,,,,Pet,,
CliffedIN,https://www.crunchbase.com/organization/cliffedin,,Private,For Profit,1-10,,,,,2024-07-14,day,Active,,,1,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Other, Software",,,,,,"Information Technology, Professional Services, Software","Berlin, Berlin, Germany",
Blockgigz,https://www.crunchbase.com/organization/blockgigz,,Private,For Profit,1-10,,,,,2024-07-14,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Other, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Blockchain, Creative Agency, Freelance, Peer to Peer, Web3","Newark, Delaware, United States",
Pixelmira,https://www.crunchbase.com/organization/pixelmira,,Private,For Profit,,,,,,2024-07-14,day,Active,,,2,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Commerce and Shopping, Content and Publishing, Data and Analytics, Media and Entertainment, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Blockchain, Generative AI, Marketplace, Photography","Noida, Uttar Pradesh, India",
Backstage,https://www.crunchbase.com/organization/backstage-31dc,,Private,,1-10,,,,,2024-07-14,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Events, Media and Entertainment",,,,,,"Marketplace, Ticketing",,
Ajker Dam,https://www.crunchbase.com/organization/ajker-dam,,Private,For Profit,1-10,,,,,2024-07-14,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Manufacturing, Other",,,,,,"Manufacturing, Professional Services","Dinajpur, Rajshahi, Bangladesh",
MIND-Interview,https://www.crunchbase.com/organization/mind-interview,,Private,Non-profit,1-10,,,,,2024-07-14,day,Active,,,,,,,,,,,,,,,,,,,,,,Software,,,,,,Software,,
templemusic,https://www.crunchbase.com/organization/templemusic,,Private,Non-profit,1-10,,,,,2024-07-14,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optiviser,https://www.crunchbase.com/organization/optiviser,,Private,Non-profit,1-10,,,,,2024-07-13,day,Active,,,2,,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Sales and Marketing",,,,,,"E-Commerce, Marketing, Retail",,
Digiton.AI,https://www.crunchbase.com/organization/digiton-ai,,Private,For Profit,1-10,,,,,2024-07-13,day,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Marketing, Marketing Automation","Lisbon, Lisboa, Portugal",
Catch Discount,https://www.crunchbase.com/organization/catch-discount,,Private,,1-10,,,,,2024-07-13,day,Active,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beep,https://www.crunchbase.com/organization/beep-9ec3,,Private,For Profit,1-10,,,,,2024-07-12,day,Active,,,2,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), FinTech","London, England, United Kingdom",
Fission Fox,https://www.crunchbase.com/organization/fission-fox,,Private,For Profit,1-10,,,,,2024-07-12,day,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US","Apps, Design, Information Technology, Software",,,,,,"DevOps, Information Technology, Software, Web Apps, Web Design, Web Development","Northridge, California, United States",
Growthatch,https://www.crunchbase.com/organization/growthatch,,Private,,11-50,,,,,2024-07-12,day,Active,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Sales and Marketing",,,,,,"Digital Marketing, Information Technology",,
Quasa.ai,https://www.crunchbase.com/organization/quasa-ai,,Private,For Profit,1-10,,,,,2024-07-12,day,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Data and Analytics, Design, Professional Services",,,,,,"Compliance, Consulting, Market Research","Kuala Lumpur, Kuala Lumpur, Malaysia",
CashIO.ai,https://www.crunchbase.com/organization/cashio-ai,,Private,For Profit,1-10,,,,,2024-07-12,day,Active,,,,,,,,,,,,,,,,,,,,,Great Lakes,Software,,,,,,Software,"Toronto, Ontario, Canada",
toona,https://www.crunchbase.com/organization/toona-2b1c,,Private,For Profit,1-10,,,,,2024-07-12,day,Active,,,2,,,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Media and Entertainment, Video",,,,,,"Animation, Generative AI, Media and Entertainment",,
Keyword Research Expert,https://www.crunchbase.com/organization/keyword-research-expert,,Private,For Profit,1-10,,,,,2024-07-11,day,Active,,,1,,,,,,,,,,,,,,,,,,,Sales and Marketing,,,,,,Digital Marketing,"Vancouver, British Columbia, Canada",
X Detector,https://www.crunchbase.com/organization/x-detector,,Private,Non-profit,1-10,,,,,2024-07-11,day,Active,,,,,,,,,,,,,,,,,,,,,,Software,,,,,,Developer Tools,,
Sakugo,https://www.crunchbase.com/organization/fresiatech,,Private,For Profit,1-10,,Seed,2024-08-01,,2024-07-10,day,Active,,,2,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Sales and Marketing",,,,,,"Information Technology, Marketing","Tallinn, Harjumaa, Estonia",
Logpilot,https://www.crunchbase.com/organization/logpilot,,Private,Non-profit,1-10,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Generative AI, Machine Learning","Tallinn, Harjumaa, Estonia",
Mow & Snow,https://www.crunchbase.com/organization/mow-snow,,Private,For Profit,1-10,,,,,2024-07-10,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Apps, Real Estate, Software",,,,,,"Apps, Landscaping","Saskatoon, Saskatchewan, Canada",
The Kabadiwala Online,https://www.crunchbase.com/organization/the-kabadiwala-in-delhi-ncr,,Private,For Profit,1-10,,,,,2024-07-10,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),Sustainability,,,,,,Waste Management,"Faridabad, Haryana, India",
FESCO Bill,https://www.crunchbase.com/organization/fesco-bill-04c9,,Private,For Profit,1-10,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Healians,https://www.crunchbase.com/organization/healians,,Private,Non-profit,1-10,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"Delhi, Delhi, India",
News Portal Agency,https://www.crunchbase.com/organization/news-portal-agency-न-य-ज-प-र-टल-एज-स,,Private,Non-profit,1-10,,,,,2024-07-10,day,Active,,,1,,,,,,,,,,,,,,,,,,,Software,,,,,,Software,,
Remote-Sales-Jobs.Com,https://www.crunchbase.com/organization/remote-sales-jobs-com,,Private,,1-10,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,,"Administrative Services, Internet Services, Professional Services",,,,,,"Career Planning, Employment, Human Resources, Internet, Recruiting",,
UpsTrace,https://www.crunchbase.com/organization/upstrace,,Private,For Profit,1-10,,Angel,2024-07-10,,2024-07-10,day,Active,,,1,1,Seed,,,,,,,Angel,,,,,,,,,,"Commerce and Shopping, Information Technology, Manufacturing",,,,,,"Information Technology, Manufacturing, Marketplace, Wholesale",,
PicStock,https://www.crunchbase.com/organization/picstock,,Private,For Profit,1-10,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Media and Entertainment",,,,,,"Generative AI, Photo Sharing",,
The Scary Stories,https://www.crunchbase.com/organization/the-scary-stories,,Private,For Profit,,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wink Geeks,https://www.crunchbase.com/organization/wink-geeks,,Private,,,,,,,2024-07-10,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCIX,https://www.crunchbase.com/organization/sourcix,,Private,For Profit,11-50,,Seed,2024-07-09,,2024-07-09,day,Active,,,,1,Seed,2500000,USD,2500000,2500000,USD,2500000,Seed,2500000,USD,2500000,2500000,USD,2500000,Angular Ventures,1,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,"New Castle, Delaware, United States",
Foundity,https://www.crunchbase.com/organization/foundity,,Private,For Profit,1-10,,,,,2024-07-09,day,Active,,,4,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Data and Analytics, Education, Professional Services, Software",,,,,,"Database, E-Learning, Professional Networking, Software","San Francisco, California, United States",
SketchProtect,https://www.crunchbase.com/organization/sketchprotect,,Private,For Profit,1-10,,,,,2024-07-09,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Information Technology, Privacy and Security, Software",,,,,,"Cloud Security, Cyber Security, Information Technology, Network Security, Software","Hong Kong, Hong Kong Island, Hong Kong",
May Realities,https://www.crunchbase.com/organization/may-realities,,Private,For Profit,1-10,,,,,2024-07-09,day,Active,,,,,,,,,,,,,,,,,,,,,,"Hardware, Software",,,,,,"Augmented Reality, Software",,
JournEASE,https://www.crunchbase.com/organization/journease-c8a6,,Private,For Profit,1-10,,,,,2024-07-09,day,Active,,,1,,,,,,,,,,,,,,,,,,"East Coast, Southern US","Apps, Mobile, Software",,,,,,Mobile Apps,"Dover, Delaware, United States",
Hadron Energy,https://www.crunchbase.com/organization/hadron-energy,,Private,For Profit,1-10,,Pre-Seed,2024-07-22,,2024-07-08,day,Active,,,1,1,Seed,200000,USD,200000,200000,USD,200000,Pre-Seed,200000,USD,200000,200000,USD,200000,,,"San Francisco Bay Area, West Coast, Western US","Design, Energy, Hardware, Manufacturing, Science and Engineering",,,,,,"Energy, Manufacturing, Mechanical Design, Mechanical Engineering, Nuclear","San Francisco, California, United States",
Epsinum,https://www.crunchbase.com/organization/epsinum,,Private,For Profit,1-10,,Pre-Seed,2024-09-11,,2024-07-08,day,Active,,,1,1,Seed,25000,EUR,27526,25000,EUR,27526,Pre-Seed,25000,EUR,27526,25000,EUR,27526,Startupbootcamp,1,"Europe, Middle East, and Africa (EMEA)","Financial Services, Software",,,,,,"FinTech, SaaS","London, England, United Kingdom",
BlackCube Labs,https://www.crunchbase.com/organization/blackcube-labs,,Private,For Profit,1-10,,,,,2024-07-08,day,Active,,,1,,,,,,,,,,,,,,,,,,Western US,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Hardware, Information Technology, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Chatbot, Creative Agency, Generative AI, Marketing Automation, Sales Automation, Virtual Assistant, Virtual Reality","Sheridan, Wyoming, United States",
Katana,https://www.crunchbase.com/organization/katana-e98e,,Private,For Profit,1-10,,,,,2024-07-08,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",,,,,,"Artificial Intelligence (AI), Software, Video Editing",,
Follower IG,https://www.crunchbase.com/organization/follower-ig,,Private,For Profit,11-50,,,,,2024-07-08,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORIONPAY AFRICA,https://www.crunchbase.com/organization/orionpay-africa,,Private,For Profit,11-50,,,,,2024-07-08,day,Active,,,2,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Information Technology",,,,,,"Financial Services, Information Technology","Lekki, Lagos, Nigeria",
GetElevenApp,https://www.crunchbase.com/organization/getelevenapp,,Private,For Profit,1-10,,,,,2024-07-08,day,Active,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formulate Global,https://www.crunchbase.com/organization/formulate-global,,Private,For Profit,1-10,,,,,2024-07-08,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,"Newark, Delaware, United States",
projectmanagementtools.com,https://www.crunchbase.com/organization/projectmanagementtools-com,,Private,For Profit,1-10,,,,,2024-07-08,day,Active,,,,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast","Administrative Services, Other, Software",,,,,,"Project Management, SaaS, Software, Task Management","Palo Alto, California, United States",
Odisha govt Job,https://www.crunchbase.com/organization/odisha-govt-job,,Private,Non-profit,1-10,,,,,2024-07-08,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LANS,https://www.crunchbase.com/organization/lans-730c,,Private,For Profit,1-10,,Angel,2024-07-07,,2024-07-07,day,Active,,,2,1,Seed,,,,,,,Angel,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Marketplace","San Francisco, California, United States",
Business Location Recommendation System (BLRS),https://www.crunchbase.com/organization/area-software,,Private,For Profit,1-10,,,,,2024-07-07,day,Active,,,1,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Professional Services, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Consulting, Machine Learning, Marketing, SaaS, Software","New York, New York, United States",
Bizchaty,https://www.crunchbase.com/organization/bizchaty,,Private,For Profit,1-10,,,,,2024-07-07,day,Active,,,2,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Sales and Marketing, Software",,,,,,"Digital Marketing, Direct Marketing, Marketing Automation, Social Media Marketing","Bahraich, Uttar Pradesh, India",
Read OPM,https://www.crunchbase.com/organization/read-opm,,Private,For Profit,,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voyagr,https://www.crunchbase.com/organization/voyagr,,Private,,,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viggler,https://www.crunchbase.com/organization/viggler,,Private,For Profit,1-10,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),Commerce and Shopping,,,,,,E-Commerce,"Udaipur, Rajasthan, India",
piconhub,https://www.crunchbase.com/organization/piconhub,,Private,Non-profit,1-10,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,,,,"Bitcoin, Cryptocurrency",,
College Base,https://www.crunchbase.com/organization/college-base,,Private,For Profit,11-50,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mindfullyoga,https://www.crunchbase.com/organization/mindfullyoga,,Private,For Profit,1-10,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chalisa PDF,https://www.crunchbase.com/organization/chalisa-pdf,,Private,For Profit,1-10,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"New Delhi, Delhi, India",
PDAPK.com,https://www.crunchbase.com/organization/pdapk,,Private,For Profit,,,,,,2024-07-07,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharatvarsh 24,https://www.crunchbase.com/organization/bharatvarsh-24,,Private,,1-10,,,,,2024-07-06,day,Active,,,2,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"Noida, Uttar Pradesh, India",
VNQR.com,https://www.crunchbase.com/organization/vnqr-com,,Private,For Profit,1-10,,,,,2024-07-06,day,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Advertising, Information Technology, Sales and Marketing, Software",,,,,,"Advertising, Digital Marketing, Information Technology, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",
GenAI Consulting,https://www.crunchbase.com/organization/genai-consulting,,Private,For Profit,1-10,,,,,2024-07-05,day,Active,,,3,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Education, Information Technology, Professional Services",,,,,,"Consulting, Education, Generative AI, Information Services","New York, New York, United States",
Bing VPN,https://www.crunchbase.com/organization/bing-vpn,,Private,For Profit,1-10,,,,,2024-07-05,day,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Information Technology, Privacy and Security",,,,,,Cyber Security,"Agbani, Enugu, Nigeria",
GHEMT,https://www.crunchbase.com/organization/ghemt,,Private,For Profit,1-10,,,,,2024-07-05,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Administrative Services, Education, Software",,,,,,"EdTech, Human Resources, SaaS",,
Redvilla,https://www.crunchbase.com/organization/redvilla,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,Western US,"Apps, Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Software",,,,,,"Apps, Data Center, Data Storage, Database, E-Commerce, Marketplace, Web Apps","Kalispell, Montana, United States",
Jeen AI,https://www.crunchbase.com/organization/jeen-ai,,Private,For Profit,11-50,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Generative AI","Tel Aviv, Tel Aviv, Israel",
SantaHost,https://www.crunchbase.com/organization/santahost,,Private,,,,Pre-Seed,2024-08-28,,2024-07-04,day,Active,,,1,1,Seed,,,,,,,Pre-Seed,,,,,,,,,,"Real Estate, Travel and Tourism",,,,,,"Travel, Vacation Rental",,
Nullsgame,https://www.crunchbase.com/organization/nullsgame,,Private,Non-profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Gaming,,,,,,"Online Games, Video Games","Bursa, Bursa, Turkey",
Mozaik,https://www.crunchbase.com/organization/mozaik-8363,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Software, Web3","New York, New York, United States",
PuttMoney,https://www.crunchbase.com/organization/puttmoney,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,"Research Triangle, East Coast, Southern US","Software, Sports",,,,,,"Golf, Software, Sports","Chapel Hill, North Carolina, United States",
Anghello,https://www.crunchbase.com/organization/anghello,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Manufacturing, Other, Software",,,,,,"Industrial, Information Technology, Professional Services, Software","Besançon, Franche-Comte, France",
Clique,https://www.crunchbase.com/organization/clique-2fe6,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,2,,,,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Hardware, Internet Services, Software, Sustainability",,,,,,"Fashion, Retail, Retail Technology, Social Network, Sustainability",,
BESTburn,https://www.crunchbase.com/organization/bestburn,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,,,,,,,,,,,,,,,,,,,,Software,,,,,,SaaS,,
Limber,https://www.crunchbase.com/organization/limber-sport,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,,Sports,,,,,,Sports,,
ReachFI,https://www.crunchbase.com/organization/reachfi,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VHM Technologies,https://www.crunchbase.com/organization/vhm-technologies,,Private,For Profit,11-50,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoro Anime,https://www.crunchbase.com/organization/zoro-anime-7fcd,,Private,For Profit,11-50,,,,,2024-07-04,day,Active,,,,,,,,,,,,,,,,,,,,,,Media and Entertainment,,,,,,Digital Entertainment,,
Rainbow Welding Innovations,https://www.crunchbase.com/organization/rainbow-welding-innovations,,Private,For Profit,11-50,,,,,2024-07-04,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"Trivandrum, Kerala, India",
Recording Business,https://www.crunchbase.com/organization/recording-business,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Data and Analytics, Design, Education, Internet Services, Media and Entertainment, Music and Audio, Professional Services, Software",,,,,,"Analytics, Consulting, Consumer Research, Database, Market Research, Music, Music Education, Music Streaming, Podcast, Product Research",,
Bouquet,https://www.crunchbase.com/organization/bouquet-0e1b,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Music and Audio, Video",,,,,,"Audio Recording and Production, Content Syndication, Film, Music",,
Neura Labs,https://www.crunchbase.com/organization/neura-labs,,Private,For Profit,1-10,,,,,2024-07-04,day,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,"Los Angeles, California, United States",
