Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Logically,https://www.crunchbase.com/organization/the-logic-ally,,Private,For Profit,101-250,Made Acquisitions,Series A,2022-03-16,,2017-06-07,day,Active,,,1,4,Early Stage Venture,24000000,USD,24000000,24000000,USD,24000000,Series A,36723285,USD,36723285,36723285,USD,36723285,"Amazon Alexa Fund, Vitruvian Partners, XTX Ventures, NPIF – Mercia Equity Finance",4,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Science and Engineering, Social Impact, Software",,,,,,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Social Entrepreneurship, Software","Brighouse, Calderdale, United Kingdom",
Landbase,https://www.crunchbase.com/organization/landbase-2194,,Private,For Profit,11-50,,Seed,2024-09-11,,2023-05-01,day,Active,,,1,1,Seed,12500000,USD,12500000,12500000,USD,12500000,Seed,12500000,USD,12500000,12500000,USD,12500000,"General Catalyst, Inovia Capital, 8VC, A* Capital, Firstminute Capital",6,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Marketing, Marketing Automation, Sales, Sales Automation, Software","San Francisco, California, United States",
VergeSense,https://www.crunchbase.com/organization/vergesense,Growing,Private,For Profit,101-250,,Series C,2021-11-08,,2017-01-01,year,Active,,,1,5,Late Stage Venture,60000000,USD,60000000,60000000,USD,60000000,Series C,82620000,USD,82620000,82620000,USD,82620000,"Y Combinator, Scale Venture Partners, MetaProp, Tola Capital, JLL Spark",12,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Real Estate, Science and Engineering, Software",$100M to $500M,,,,,"Analytics, Artificial Intelligence (AI), Hardware, Information Technology, Real Estate, SaaS, Sensor","San Francisco, California, United States",
Puzzle Financial,https://www.crunchbase.com/organization/valencia-data,,Private,For Profit,1-10,,Series A,2023-11-15,,2019-09-01,day,Active,,,1,4,Early Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series A,45250000,USD,45250000,45250000,USD,45250000,"General Catalyst, Alumni Ventures, Soma Capital, XYZ Venture Capital, Kapor Capital",20,"San Francisco Bay Area, West Coast, Western US",Financial Services,,,,,,Financial Services,"San Francisco, California, United States",
Aypa Power,https://www.crunchbase.com/organization/nrstor-c-i,Growing,Private,For Profit,51-100,Was Acquired,Debt Financing,2024-08-06,,2016-01-01,year,Active,,,1,5,M&A,323000000,USD,323000000,,,,Private Equity,,,,1843000000,USD,1843000000,"Societe Generale, National Bank of Canada, U.S. Bancorp, Nomura, MUFG Bank",14,Great Lakes,"Energy, Sustainability",,Medium,,,,"Energy, Energy Efficiency, Energy Storage, Renewable Energy","Toronto, Ontario, Canada",
HROne,https://www.crunchbase.com/organization/hrone-cloud,,Private,For Profit,251-500,,Series B,2024-09-11,,2013-01-01,year,Active,,,1,2,Early Stage Venture,330000000,INR,3928890,330000000,INR,3928890,Series B,7928890,USD,7928890,7928890,USD,7928890,"Insitor Partners, Prudent Investment Managers",2,Asia-Pacific (APAC),"Administrative Services, Information Technology, Other, Software",,,,,,"Human Resources, Information Technology, Small and Medium Businesses, Software","Noida, Uttar Pradesh, India",
M1 Holdings,https://www.crunchbase.com/organization/m1-finance,Growing,Private,For Profit,251-500,,Series E,2021-07-14,,2015-04-20,day,Active,,,1,7,Late Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series E,323224883,USD,323224883,323224883,USD,323224883,"Coatue, Left Lane Capital, Clocktower Technology Ventures, SoftBank Vision Fund, Jump Capital",9,"Greater Chicago Area, Great Lakes, Midwestern US",Financial Services,$1B to $10B,,,,,"Finance, Financial Services, FinTech, Wealth Management","Chicago, Illinois, United States",
Amber,https://www.crunchbase.com/organization/amber-3,,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2022-10-03,,2013-01-01,year,Active,Yes,,1,2,,20500000,EUR,20158852,20500000,EUR,20158852,Venture - Series Unknown,40158852,USD,40158852,40158852,USD,40158852,Emona Capital,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Gaming, Information Technology, Mobile, Platforms, Software",,,,,,"Apps, Console Games, Information Technology, iOS, Mobile, Online Games, PC Games, Software, Video Games","Bucharest, Bucuresti, Romania",5
AutoStore,https://www.crunchbase.com/organization/autostore,,Private,For Profit,501-1000,Was Acquired,Secondary Market,2021-04-05,,1997-01-01,year,Active,,,1,1,M&A,2800000000,USD,2800000000,,,,,,,,2800000000,USD,2800000000,SoftBank,1,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Manufacturing, Science and Engineering, Transportation",,,,,,"Automotive, Industrial Automation, Warehouse Automation","Vatne, More og Romsdal, Norway",
onxMaps,https://www.crunchbase.com/organization/onxmaps,,Private,For Profit,251-500,Made Acquisitions,Series B,2022-10-04,,2009-01-01,year,Active,,,1,3,Early Stage Venture,87400000,USD,87400000,87400000,USD,87400000,Series B,195076346,USD,195076346,195076346,USD,195076346,"Summit Partners, Bessemer Venture Partners, Millennium Technology Value Partners, NEXT Frontier Capital, Madison Valley Partners",6,Western US,"Apps, Hardware, Information Technology, Mobile, Navigation and Mapping, Software",$100M to $500M,,,,,"GPS, Information Services, Information Technology, Mobile Apps","Missoula, Montana, United States",
Lunar,https://www.crunchbase.com/organization/lunar-bank,,Private,For Profit,251-500,Made Acquisitions,Venture - Series Unknown,2024-04-30,,2015-08-01,day,Active,,,1,11,,24100000,EUR,25705241,24100000,EUR,25705241,Venture - Series Unknown,511644982,USD,511644982,511644982,USD,511644982,"Tencent, Kinnevik, Greyhound Capital, Seed Capital, Fuel Venture Capital",17,"European Union (EU), Nordic Countries, Scandinavia","Financial Services, Lending and Investments, Payments",,,,,,"Banking, Credit Cards, Debit Cards, Financial Services, FinTech","Aarhus, Midtjylland, Denmark",
Rupa Health,https://www.crunchbase.com/organization/rupa-health,Growing,Private,For Profit,11-50,,Series A,2022-03-01,,2018-01-01,year,Active,,,1,3,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,25800000,USD,25800000,25800000,USD,25800000,"First Round Capital, Bessemer Venture Partners, Liquid 2 Ventures, Floodgate, SV Angel",13,"San Francisco Bay Area, West Coast, Western US","Health Care, Sports",,,,,,"Fitness, Health Care, Medical, Telehealth","San Francisco, California, United States",
CloudWalk,https://www.crunchbase.com/organization/cloudwalk,,Private,For Profit,501-1000,,Series C,2021-11-17,,2013-01-01,year,Active,,,1,6,Late Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series C,344999999,USD,344999999,345062999,USD,345062999,"FIS, Plug and Play, Valor Capital Group, Gokul Rajaram, Coatue",12,Latin America,"Financial Services, Lending and Investments, Payments",,,,,,"Credit Cards, Financial Services, FinTech","São Paulo, Sao Paulo, Brazil",
Bill & Melinda Gates Foundation,https://www.crunchbase.com/organization/bill-melinda-gates-foundation,Growing,Private,,1001-5000,,,,Family Investment Office,1997-01-01,day,Active,,"Early Stage Venture, Grant, Late Stage Venture",1,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Education, Financial Services, Lending and Investments, Other, Social Impact",,Medium,,,,"Charity, Education, Impact Investing, Non Profit","New York, New York, United States",319
Manychat,https://www.crunchbase.com/organization/manychat,,Private,For Profit,101-250,Made Acquisitions,Series A,2019-04-29,,2015-01-01,year,Active,,,1,4,Early Stage Venture,18000000,USD,18000000,18000000,USD,18000000,Series A,23125000,USD,23125000,23125000,USD,23125000,"500 Global, Bessemer Venture Partners, Flint Capital, Skywell Capital Partners, Anton Anohin",5,"San Francisco Bay Area, West Coast, Western US","Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",,,,,,"Marketing, Messaging, Sales, Software","San Francisco, California, United States",
Namely,https://www.crunchbase.com/organization/namely,Growing,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Series E,2018-08-02,,2012-01-17,day,Active,,,1,10,M&A,60000000,USD,60000000,60000000,USD,60000000,Series E,217800000,USD,217800000,217800000,USD,217800000,"Sequoia Capital, Scale Venture Partners, Notable Capital, Bullpen Capital, Matrix",26,"Greater New York Area, East Coast, Northeastern US","Administrative Services, Information Technology, Software",$500M to $1B,,,,,"Enterprise Software, Human Resources, Management Information Systems, SaaS, Software","New York, New York, United States",
Glean AI,https://www.crunchbase.com/organization/glean-analytics,Growing,Private,For Profit,11-50,,Seed,2022-03-08,,2020-01-03,day,Active,,,1,3,Seed,7800000,USD,7800000,7800000,USD,7800000,Seed,10800000,USD,10800000,10800000,USD,10800000,"Alumni Ventures, Evolution Ventures, B Capital, Portage Ventures, Contour Venture Partners",16,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), FinTech, Machine Learning, Payments, SaaS, Software","New York, New York, United States",
Origis Energy,https://www.crunchbase.com/organization/origis-energy,Growing,Private,For Profit,251-500,Was Acquired,Debt Financing,2024-08-07,,2008-01-01,year,Active,,,1,7,M&A,71000000,USD,71000000,100000000,USD,100000000,Private Equity,100000000,USD,100000000,2049000000,USD,2049000000,"HSBC, Societe Generale, U.S. Bancorp, Kohlberg Kravis Roberts, Nomura",17,"Greater Miami Area, East Coast, Southern US","Energy, Natural Resources, Sustainability",,High,,,,"Clean Energy, Energy, Renewable Energy, Solar","Miami, Florida, United States",
ApiJect,https://www.crunchbase.com/organization/apiject,Growing,Private,For Profit,51-100,,Debt Financing,2024-08-27,,2015-01-01,year,Active,,,1,2,Private Equity,35000000,USD,35000000,111000000,USD,111000000,Private Equity,111000000,USD,111000000,146000000,USD,146000000,"Trinity Capital, Jefferies Financial Group, Royalty Pharma",3,"East Coast, New England, Northeastern US","Health Care, Manufacturing",,,,,,"Health Care, Manufacturing, Medical Device","Stamford, Connecticut, United States",
Modernizing Medicine,https://www.crunchbase.com/organization/modernizing-medicine,Growing,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2022-02-22,,2010-01-01,year,Active,,,1,10,,53369486,USD,53369486,53369486,USD,53369486,Venture - Series Unknown,375505486,USD,375505486,385930486,USD,385930486,"Warburg Pincus, IBM, Sands Capital Ventures, Summit Partners, Silicon Valley Bank",6,"Greater Miami Area, East Coast, Southern US","Health Care, Software",$500M to $1B,,,,,"Electronic Health Record (EHR), Health Care, Software","Boca Raton, Florida, United States",
Formant,https://www.crunchbase.com/organization/formant,,Private,For Profit,11-50,Made Acquisitions,Series A,2023-10-11,,2017-01-01,year,Active,,,1,3,Early Stage Venture,21000000,USD,21000000,21000000,USD,21000000,Series A,45000000,USD,45000000,45000000,USD,45000000,"Ericsson, Intel Capital, SignalFire, Pelion Venture Partners, Picus Capital",12,"San Francisco Bay Area, West Coast, Western US","Hardware, Information Technology, Internet Services, Science and Engineering, Software",,,,,,"Cloud Data Services, Information Services, Information Technology, Robotics, Sensor, Software","San Francisco, California, United States",
Jitterbit,https://www.crunchbase.com/organization/jitterbit,Growing,Private,For Profit,251-500,Made Acquisitions,Private Equity,2020-11-17,,2004-01-01,year,Active,,,1,7,Private Equity,,,,,,,Private Equity,50000000,USD,50000000,50000000,USD,50000000,"Kohlberg Kravis Roberts, Autodesk, Salesforce, Audax Private Equity, Salesforce Ventures",7,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",$100M to $500M,,,,,"Artificial Intelligence (AI), Cloud Infrastructure, Data Integration, SaaS, Software","Alameda, California, United States",
LTZ Therapeutics,https://www.crunchbase.com/organization/ltz-therapeutics,Growing,Private,For Profit,11-50,,Series A,2024-07-30,,2022-01-01,year,Active,,,1,3,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,47000000,USD,47000000,47000000,USD,47000000,"Qiming Venture Partners, Shunwei Capital, K2VC, Tigermed, Lapam Capital",9,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Health Care, Medical","San Francisco, California, United States",
Tiki,https://www.crunchbase.com/organization/tiki-vn,,Private,For Profit,1001-5000,Made Acquisitions,Corporate Round,2022-05-02,,2010-01-01,year,Active,,,1,10,,,,,,,,Corporate Round,470500000,USD,470500000,470500000,USD,470500000,"UBS, JD.com, United Overseas Bank, InnoVen Capital, Sumitomo",18,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Commerce and Shopping,,,,,,"E-Commerce, Retail, Shopping","Ho Chi Minh City, NA - Vietnam, Vietnam",
Algorand,https://www.crunchbase.com/organization/algorand,Growing,Private,For Profit,101-250,,Series A,2022-01-01,,2017-01-01,year,Active,,,1,10,Early Stage Venture,,,,,,,Series A,132000000,USD,132000000,132000000,USD,132000000,"Alumni Ventures, Lemniscap, NGC Ventures, Union Square Ventures, Collaborative Fund",29,"Greater Boston Area, East Coast, New England","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",$100M to $500M,High,,,,"Blockchain, Cryptocurrency, FinTech, Smart Contracts","Boston, Massachusetts, United States",17
Civitai,https://www.crunchbase.com/organization/civitai,Growing,Private,For Profit,11-50,,Seed,2023-06-28,,2023-01-06,day,Active,,,1,1,Seed,5100000,USD,5100000,5100000,USD,5100000,Seed,5100000,USD,5100000,5100000,USD,5100000,Andreessen Horowitz,1,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Consumer Software, Social Network","San Francisco, California, United States",
Calibrate,https://www.crunchbase.com/organization/calibrate-313f,,Private,For Profit,251-500,,Private Equity,2023-11-01,,2020-06-01,month,Active,,,1,5,Private Equity,,,,,,,Private Equity,127600000,USD,127600000,127600000,USD,127600000,"Tiger Global Management, Founders Fund, Threshold, Optum Ventures, Samsung NEXT",10,"Greater New York Area, East Coast, Northeastern US",Health Care,,,,,,"Health Care, Personal Health, Wellness","New York, New York, United States",
Advanced,https://www.crunchbase.com/organization/advanced-computer-software,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Private Equity,2019-08-13,,1983-01-01,year,Active,,,1,1,M&A,2000000000,GBP,2412615082,2000000000,GBP,2412615082,Private Equity,2000000000,GBP,2412615082,2000000000,GBP,2412615082,BC Partners,1,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Data and Analytics, Financial Services, Hardware, Health Care, Information Technology, Other, Professional Services, Sales and Marketing, Software",,,,,,"Business Intelligence, Computer, Consulting, CRM, Enterprise, Finance, Health Care, Information Technology, Software","Birmingham, Birmingham, United Kingdom",
Siteimprove,https://www.crunchbase.com/organization/siteimprove,Growing,Private,For Profit,501-1000,Was Acquired,Venture - Series Unknown,2020-01-01,,2003-01-01,year,Active,,,1,2,M&A,,,,,,,Venture - Series Unknown,55000000,USD,55000000,55000000,USD,55000000,"Summit Partners, Nordic Capital",2,"European Union (EU), Nordic Countries, Scandinavia","Data and Analytics, Internet Services, Sales and Marketing, Software",,,,,,"Analytics, Internet, SaaS, SEO, Software","Copenhagen, Hovedstaden, Denmark",
Grata,https://www.crunchbase.com/organization/grata-data,,Private,For Profit,51-100,,Series A,2022-02-22,,2016-01-01,year,Active,,,1,3,Early Stage Venture,25000000,USD,25000000,25000000,USD,25000000,Series A,34500000,USD,34500000,34500000,USD,34500000,"Alumni Ventures, Bling Capital, Craft Ventures, Accomplice, Flex Capital",9,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), B2B, Machine Learning, SaaS, Search Engine","New York, New York, United States",
tZERO,https://www.crunchbase.com/organization/tzero,,Private,For Profit,51-100,Made Acquisitions,Series B,2022-08-26,,2014-01-01,year,Closed,,,1,7,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series B,159000000,USD,159000000,159000000,USD,159000000,"StartEngine, Overstock, XSpring Capital, Intercontinental Exchange, Nimble Ventures",7,Western US,"Blockchain and Cryptocurrency, Financial Services, Other",,,,,,"Blockchain, Financial Services, FinTech","Salt Lake City, Utah, United States",1
Max Life insurance,https://www.crunchbase.com/organization/max-life-insurance-co-ltd,Growing,Private,For Profit,10001+,,Corporate Round,2024-06-19,,2000-01-01,year,Active,,,1,4,,3360000000,INR,40280453,3360000000,INR,40280453,Corporate Round,19480000000,INR,234596937,19480000000,INR,234596937,"Axis Bank, Axis Capital, Axis Direct",3,Asia-Pacific (APAC),"Financial Services, Professional Services",,High,,,,"Health Insurance, Insurance, Life Insurance, Risk Management","Gurgaon, Haryana, India",6
Impartner,https://www.crunchbase.com/organization/impartner,Growing,Private,For Profit,101-250,Made Acquisitions,Venture - Series Unknown,2022-05-17,,1997-01-01,year,Active,,,1,6,,35000000,USD,35000000,35000000,USD,35000000,Venture - Series Unknown,145000000,USD,145000000,145000000,USD,145000000,"CIBC Innovation Banking, Emergence, Brighton Park Capital, Vector Capital, Kennet Partners",9,Western US,"Consumer Electronics, Hardware, Software",$100M to $500M,,,,,"Computer, SaaS, Software","South Jordan, Utah, United States",
Wrike,https://www.crunchbase.com/organization/wrike,Growing,Private,For Profit,1001-5000,Was Acquired,Series B,2015-05-06,,2006-01-01,year,Active,,,1,3,M&A,15000000,USD,15000000,15000000,USD,15000000,Series B,26000000,USD,26000000,26000000,USD,26000000,"Scale Venture Partners, DCM Ventures, TMT Investments, Bain Capital Ventures",4,"San Francisco Bay Area, Silicon Valley, West Coast","Administrative Services, Other, Software",,,,,,"Collaboration, Enterprise Software, Project Management, SaaS, Software","San Jose, California, United States",
Cleerly,https://www.crunchbase.com/organization/cleerly,,Private,For Profit,101-250,,Series C,2022-07-25,,2017-01-01,year,Active,,,1,3,Late Stage Venture,223000000,USD,223000000,223000000,USD,223000000,Series C,280484975,USD,280484975,280484975,USD,280484975,"Novartis, Fidelity, Sands Capital Ventures, T. Rowe Price, Mirae Asset Capital",18,"Greater New York Area, East Coast, Northeastern US","Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Health Care, Medical, Wellness","New York, New York, United States",
Antithesis,https://www.crunchbase.com/organization/antithesis,Growing,Private,For Profit,11-50,,Seed,2024-02-13,,2018-01-01,year,Active,,,1,1,Seed,47000000,USD,47000000,47000000,USD,47000000,Seed,47000000,USD,47000000,47000000,USD,47000000,"Amplify Partners, First In Ventures, Tamarack Global, Howard Lerman, Michael Walrath",5,"Washington DC Metro Area, East Coast, Southern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Quality Assurance, Software","Vienna, Virginia, United States",
Beyond Finance,https://www.crunchbase.com/organization/beyond-finance,,Private,For Profit,1001-5000,,Debt Financing,2023-08-22,,2016-09-07,day,Active,,,1,4,,635000000,USD,635000000,,,,Venture - Series Unknown,,,,805000000,USD,805000000,"Fortress Investment Group, Comvest Credit Partners, David J. Namdar",3,"Greater Houston Area, Southern US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services, FinTech","Houston, Texas, United States",
Stashfin,https://www.crunchbase.com/organization/stashfin,,Private,For Profit,251-500,,Debt Financing,2023-03-22,,2016-02-01,month,Active,,,1,6,Late Stage Venture,8000000000,INR,96939321,70000000,USD,70000000,Series C,115000000,USD,115000000,441939321,USD,441939321,"Tencent, InnoVen Capital, Trifecta Capital Advisors, Abstract Ventures, Uncorrelated Ventures",19,Asia-Pacific (APAC),"Apps, Financial Services, Lending and Investments, Software",,,,,,"Apps, Banking, Finance, Financial Services, FinTech","New Delhi, Delhi, India",
Anju Software,https://www.crunchbase.com/organization/anju-software,Growing,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Venture - Series Unknown,2016-06-21,,2013-01-01,year,Active,,,1,2,M&A,8575000,USD,8575000,8575000,USD,8575000,Venture - Series Unknown,8575000,USD,8575000,8575000,USD,8575000,Providence Equity Partners,1,"Greater Phoenix Area, Western US","Biotechnology, Information Technology, Other, Platforms, Professional Services, Science and Engineering, Software",$10M to $50M,,,,,"Customer Service, Information Technology, Life Science, Operating Systems, Software","Phoenix, Arizona, United States",
Battolyser Systems,https://www.crunchbase.com/organization/battolyser,Growing,Private,For Profit,51-100,,Series A,2024-09-12,,2021-01-05,day,Active,,,1,3,Early Stage Venture,30000000,EUR,33047291,30000000,EUR,33047291,Series A,30000000,EUR,33047291,70000000,EUR,75541578,"European Investment Bank, Innovation Industries, Invest-NL, Global Cleantech Capital",4,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Energy, Sustainability",,High,,,,"Battery, Clean Energy, CleanTech, Energy, Energy Efficiency, Energy Management, Power Grid","Schiedam, Zuid-Holland, The Netherlands",
Udio,https://www.crunchbase.com/organization/udio-cf8a,Growing,Private,,1-10,,Seed,2024-04-10,,2023-01-01,year,Active,,,1,1,Seed,10000000,USD,10000000,10000000,USD,10000000,Seed,10000000,USD,10000000,10000000,USD,10000000,"Andreessen Horowitz, UnitedMasters, Mike Krieger, Oriol Vinyals, Tay Keith",8,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Internet","New York, New York, United States",
Arc Boats,https://www.crunchbase.com/organization/arc-boat-company,Growing,Private,For Profit,101-250,,Series B,2023-09-27,,2021-01-01,year,Active,,,1,4,Early Stage Venture,70000000,USD,70000000,70000000,USD,70000000,Series B,100000000,USD,100000000,100020000,USD,100020000,"Menlo Ventures, Andreessen Horowitz, Abstract Ventures, Lowercarbon Capital, Eclipse Ventures",11,"Greater Los Angeles Area, West Coast, Western US","Manufacturing, Sports",,,,,,"Boating, Industrial, Manufacturing","Los Angeles, California, United States",
"Koch, Inc.",https://www.crunchbase.com/organization/koch-industries,,Private,For Profit,10001+,Made Acquisitions,Undisclosed,2024-03-08,,1940-01-01,year,Active,,,1,14,,76950380,USD,76950380,76950380,USD,76950380,Undisclosed,754758298,USD,754758298,754758298,USD,754758298,,,Midwestern US,"Agriculture and Farming, Consumer Electronics, Energy, Hardware, Natural Resources",,,,,,"Electronics, Energy, Farming, Oil and Gas","Wichita, Kansas, United States",11
Aeropay,https://www.crunchbase.com/organization/aeropay,Growing,Private,For Profit,11-50,,Series B,2024-05-16,,2017-05-01,day,Active,,,1,4,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series B,25000000,USD,25000000,25000000,USD,25000000,"Group 11, Continental Investors, Continental Investment Partners, Chicago Ventures, David Stern",5,"Greater Chicago Area, Great Lakes, Midwestern US","Financial Services, Mobile, Other, Payments, Software",,High,,,,"B2B, Financial Services, FinTech, Mobile Payments, Payments","Chicago, Illinois, United States",
Symphony Communication Services,https://www.crunchbase.com/organization/symphony-3,,Private,For Profit,501-1000,Made Acquisitions,Series E,2020-12-10,,2014-09-30,day,Active,,,1,6,Late Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series E,511000000,USD,511000000,511000000,USD,511000000,"Citi, HSBC, UBS, BlackRock, Standard Chartered Bank",32,"Greater New York Area, East Coast, Northeastern US","Information Technology, Internet Services, Messaging and Telecommunications, Software",$1B to $10B,,,,,"Information Services, Information Technology, Messaging, Software, Unified Communications","New York, New York, United States",
NZXT,https://www.crunchbase.com/organization/nzxt,Growing,Private,For Profit,251-500,Made Acquisitions,Series A,2021-12-08,,2004-01-01,year,Active,,,1,2,Early Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series A,100000000,USD,100000000,100000000,USD,100000000,"Kevin Lin, Francisco Partners, James Park, Patrick Lee, Kevin Ma",9,"East Coast, Southern US","Consumer Electronics, Hardware, Software",,,,,,"Consumer Electronics, Enterprise Software, Hardware","California, Maryland, United States",2
Token Metrics,https://www.crunchbase.com/organization/token-metrics,,Private,For Profit,11-50,,Equity Crowdfunding,2021-11-23,,2018-01-01,day,Active,,,1,3,,2750000,USD,2750000,2750000,USD,2750000,Equity Crowdfunding,4542000,USD,4542000,4542000,USD,4542000,Bay Wharf Capital,1,Southern US,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Lending and Investments, Software",,,,,,"Analytics, Financial Services, Impact Investing, Machine Learning, Online Portals","Austin, Texas, United States",13
Virtuos,https://www.crunchbase.com/organization/virtuos,,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2021-09-07,,2004-01-01,year,Active,,,1,4,Private Equity,150000000,USD,150000000,150000000,USD,150000000,Private Equity,165000000,USD,165000000,165000000,USD,165000000,"Legend Capital, BPEA EQT, Xuhui Venture Capital, 3D Capital Partners",4,Asia-Pacific (APAC),"Gaming, Hardware, Media and Entertainment, Software",,,,,,"3D Technology, Digital Entertainment, Video Games","Shanghai, Shanghai, China",
Petlibro,https://www.crunchbase.com/organization/petlibro,Growing,Private,For Profit,101-250,,Series B,2023-12-19,,2019-01-01,year,Active,,,1,2,Early Stage Venture,14000000,USD,14000000,14000000,USD,14000000,Series B,24000000,USD,24000000,24000000,USD,24000000,"Sequoia Capital China, Shenzhen Capital Group, Undisclosed Individual investors",3,"San Francisco Bay Area, Silicon Valley, West Coast","Community and Lifestyle, Consumer Goods, Information Technology, Software",,,,,,"Consumer Goods, Information Technology, PaaS, Pet","Santa Clara, California, United States",
Verana Health,https://www.crunchbase.com/organization/verana-health,Growing,Private,For Profit,51-100,Made Acquisitions,Series E,2022-01-14,,2008-01-01,year,Active,,,1,5,Late Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series E,288800000,USD,288800000,288800000,USD,288800000,"Google Ventures, Johnson & Johnson Innovation – JJDC, Casdin Capital, Breyer Capital, GE Ventures",15,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",$500M to $1B,,,,,"Analytics, Biotechnology, Database, Health Care","San Francisco, California, United States",
Baker Tilly,https://www.crunchbase.com/organization/baker-tilly,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Private Equity,2024-02-05,,1931-01-01,year,Active,,,1,1,M&A,780000000,GBP,977627374,780000000,GBP,977627374,Private Equity,780000000,GBP,977627374,780000000,GBP,977627374,"Hellman & Friedman, Valeas Capital Partners",2,"Greater Chicago Area, Great Lakes, Midwestern US","Financial Services, Professional Services",,,,,,"Accounting, Finance, Wealth Management","Chicago, Illinois, United States",2
